id,created_at,text
1192211309015764992,2019-11-06 22:45:00,"Studying individuals who carry mutations in genes known to cause early onset Alzheimer’s disease, but who do not sh… https://t.co/AHZkiVEgKf"
1192183507193233408,2019-11-06 20:54:32,RT @HarvardHBS: Today Dean Nitin Nohria announced that he will step down in June 2020. Learn more: https://t.co/N181bUj0e0 https://t.co/RxY…
1192167272992952323,2019-11-06 19:50:01,Could a single genetic treatment help multiple age-related ills?  A study from @wyssinstitute and @harvardmed offer… https://t.co/T1415dW4DE
1192124632297545735,2019-11-06 17:00:35,Research shows that mindfulness meditation can help reduce stress and anxiety. #NationalStressAwarenessDay https://t.co/rGJkvrfB4E
1192096824225607680,2019-11-06 15:10:05,Researchers found gene variants that may protect against Alzheimer’s disease https://t.co/qMHhegaDl8
1192057814463733760,2019-11-06 12:35:04,Scenes around campus https://t.co/PBpJN1YhsU
1191894219641774080,2019-11-06 01:45:00,"A @harvardiop poll shows that youth are more engaged than ever, with 57% of Americans under 30 saying they will vot… https://t.co/sjHFgOs04D"
1191876603577618434,2019-11-06 00:35:00,"Researchers found that people who were more physically active were less likely to develop depression, even after ac… https://t.co/aCewOS1OlR"
1191852715791568912,2019-11-05 23:00:05,"In Kansas, Benet Magnuson works to solve the problems of the juvenile justice system: https://t.co/GpMKK5fwRH… https://t.co/CfXw686fSZ"
1191819979949260803,2019-11-05 20:50:00,The new study of butterfly genomes offers a potential clue to how biodiversity took place https://t.co/PhNLM21rRy
1191803774668615681,2019-11-05 19:45:37,Take a look around campus in the fall! #HarvardinAutumn https://t.co/zQyxdU9UBS
1191752032954331137,2019-11-05 16:20:00,How can we better educate students in civics education at an early age? @UKnowHGSE offers ideas for engaging young… https://t.co/qPFswEJlks
1191736933778698240,2019-11-05 15:20:01,"Professor Lawrence Lessig argues that the nation’s political system is in a state of dysfunction, mired in partisan… https://t.co/jbPgE5gRyd"
1191539396715204608,2019-11-05 02:15:04,"In South Dakota, Marnie Gelbart works to increase public understanding of genetics: https://t.co/NRXMyuAcYE… https://t.co/HMPp0zFhUy"
1191516731489030149,2019-11-05 00:45:00,This RoboBee is the first microrobot powered by soft actuators to achieve controlled flight https://t.co/ZnvnDZ7Sxp
1191457590707998720,2019-11-04 20:50:00,"The new study, which investigates why some people may be more resistant to Alzheimer’s than others, may lead to str… https://t.co/rKXkDR5rCK"
1191439978267643910,2019-11-04 19:40:01,A new program brings three Hindu monastics to @HarvardDivinity School this year https://t.co/MNwAiqXK7I
1191385867702673414,2019-11-04 16:05:00,The rise in the number of very hot days will cut productivity and elevate health risks — and not just for those who… https://t.co/wEL5KXsuHf
1191326732550385664,2019-11-04 12:10:01,A study shows that hybridization — however unlikely it may be — may be a key process in the creation of the diversi… https://t.co/CjD9zXBjyf
1191193352965951488,2019-11-04 03:20:01,"In its time, Out of Town News in Harvard Square saw clientele like celebrity chef Julia Child and poet Robert Frost https://t.co/ikwVCDWd3o"
1191146792974536704,2019-11-04 00:15:00,"When his wife was diagnosed with Alzheimer’s, Arthur Kleinman found that 40 years in the medical profession had lef… https://t.co/X3YmPAQbC4"
1191067530732953602,2019-11-03 19:00:02,Five-month old pup Walter plays in the Winthrop House courtyard. #HarvardinAutumn https://t.co/d80PNhiKet
1191023483616202752,2019-11-03 16:05:01,Evidence has mounted that the measles vaccine appears to protect people from other infections over the long term. R… https://t.co/eGyvZMlBCe
1190986993595035651,2019-11-03 13:40:01,"In Las Vegas, Nevada, Erica Mosca launched a leadership training program, @LIT_LV, to ease the way for other first-… https://t.co/55qKF6DaF7"
1190799504536211457,2019-11-03 01:15:00,Harvard Economist Patrick Behrer says a rise in the number of very hot days will cut productivity and increase heal… https://t.co/XAcBhJNszG
1190747914370527232,2019-11-02 21:50:00,"Last week, the Harvard Square institution known for its wide selection of local, national, and international public… https://t.co/be34RaCQdE"
1190690034531340298,2019-11-02 18:00:00,Researchers found that the measles virus wipes out some of the antibodies that protect against viral and bacterial… https://t.co/sXQB4pfH2F
1190662365345386500,2019-11-02 16:10:03,"Emily Broad Leib, Director of @HarvardFLPC, created the Mississippi Delta Project, which provides Mississippians wi… https://t.co/h1WCS4spWl"
1190632164880191488,2019-11-02 14:10:03,The story of how a Harvard professor and doctor learned to become a caregiver https://t.co/uelPMwuixc
